movie_title,review
광장,"조직에 들어간 ""회사원"" 소지섭이, 은퇴후 ""존윅""처럼 복수를 위해 돌아와서, ""마동석"" 보다 센 주먹으로 ""해바라기""의 김래원 같은 결말로 끝나는 드라마"
메간,조옹
메간,로봇과 AI에대한 기대와 두려움을 장르적으로 무난히 풀어내다. 너무 큰 기대를 갖지 않는다면 가볍게 보기에 좋은 SF 호러물
메간,쩡이썬이
메간,"공포인듯 아닌듯.강한 한방이 부족하다
그냥 킬링용으로 딱인듯."
메간,톰홀랜드
메간,유치함
메간,색시주뇨비
메간,기괴함과 병맛을 더한 코드
메간,방방
메간,왠지 모르게 웃겨서 재미있게 봤다
메간,라파엘
메간,인공지능 인형의 공포를 유머와 스릴로 정밀하게 직조한 하이브리드 호러의 새로운 가능성
메간,리뷰_한_줄
메간,AI에 대한 두려움을 자칫 뻔할 수 있는 공포영화 스토리에 잘 녹여냈다.
메간,도도한_서강준_798716
메간,메간은 잘못이 없다. 인간이 원인을 만들뿐
메간,밤톨보스
메간,"볼만했고 웃겼다. 예고편이 골 때리길래 웃으면서 보기 시작했는데, 호러라기엔 무섭지 않고 전개도 예측 불가능하지 않았다. 본 시간이 아깝진 않았는데 인상깊지도 않았다."
메간,왕순kim
메간,로봇의 발달에 따른 문제점 미리보기
장마,햇볕은쨍쨍
장마,신선한 독립영화.. 근데 조금 진행이 빠르면 더 나을 듯..
장마,마뮤렌
장마,거북목 있는지 목 쭉 빼고 문 앞에 서있던 학생이 너무 무섭다 했는데...
장마,팜므파탈캣
장마,"변태성욕자를 처단하는 소녀여 건승!
200406"
장마,회사인시우
장마,비를 피하기 위해 들어간 곳은 어디일까
장마,BIGMAC_bro
장마,단편치고는 의외의 긴장감과 스릴감
장마,KillerWhale
장마,연기력이 어설프다
장마,비니비니
장마,장마를 피해 들어간 곳은 어디일까
신명,고고한_마동석_865490
신명,내란당 옹호하는 수괴놈들 부들부들거리면서 별점 테러하는것봐라 ㅋㅋㅋ
신명,궁금한_크리스토퍼_631167
신명,"구린내.
아직도 진동하는 용산의 구린내"
신명,최고의하루
신명,이런영화는 꼭한번 보자
신명,✅😉
신명,"윤과 긁들은 극노할, 잘만든 영화."
신명,콩나물꼬랑지
신명,왜이렇게 낮은가 했네 ㅋㅋ 2찍들 또 꼴깝중임?
신명,whizz
신명,이런 것을 영화라고 할 수 있을까
신명,타오르는뺀찌
신명,정치 다큐는 이해하는 편이다 그것들은 나름대로 팩트를 기반으로 하니까. 그런데 이런 어이없는 조롱급 영상을 돈받고 상영하려고 하는 시도 자체가 용서가 안된다. 좌파 호주머니 뜯기.
신명,100000
신명,영화판을 떠나라
신명,우디
신명,"요즘같은 영화시장에서 매진에 가까운 좌석 점유율, 영화가 끝나니 울부짖으며 박수를 치는 일부 관객들을 보며 공산국가에서 영화가 만들어지면 이런 느낌일까..싶었다."
신명,조옹
신명,뭐든 적당히... 이건 아니지
하트페어링,즐거운_이병헌_516323
하트페어링,남들이 뭐라하든 나는 재밌다!!!
하트페어링,잡덕이다
하트페어링,이탈리아에서 부터 7화까지는 좋았음. 8화부터 솔직히 중간 중간 너무 늘어짐.
하트페어링,luffy
하트페어링,"시즌2가 고점이었다  그이후로 계속 추락하는듯 원조연프라는 타이틀 빼고는 이제 뭐가 없음

여러가지부분에셔 트렌드를 못 따라가는개 느껴짐"
하트페어링,천아손
하트페어링,하트시그널 초창기처럼 풋풋함과 설레임이 가득했어오 부디 현커들 이쁜 사랑하깋!!!
하트페어링,상냥한_구씨_134340
하트페어링,지민 여전히 멋있네요. 지민X제연 응원합니다.
하트페어링,아저씨이기세요
하트페어링,"취지에 맞게 나온듯 한 사람 몇명 빼곤, 다들 인플루언서 되려고 나온듯한 ㅋㅋㅋㅋ"
하트페어링,하다니
하트페어링,"감정선 정리가 끝났는데도 억지로 이어가는 느낌
전개속도를 높이자"
하트페어링,행복한_뉴진스_801856
하트페어링,처음엔 재밌는데 메기남 나올때부터 루즈해짐. 그래서 보길 포기함
하트페어링,아덴바렌
하트페어링,재미는 핱시2가 최고지만 그냥 나와주는 것만으로 감사한 시리즈. 예전 사랑에 진심이던 시절이 떠올라서 나올때마다 재밌게 보는 중
커미션,낯선사람
커미션,재능에 가려져 눌려왔던 노력이 터져나온다.
커미션,도도한_567681
커미션,그저 그랬다
커미션,라씨에이
커미션,"7.7/죽여주는 그림, 그려지는 죽음. 재능의 말로든, 범재의 열등감이든, 스스로를 옥죄는 절망과 좌절의 자기혐오, 피해의식 앞에서 모두가 대동단결."
커미션,키노마크
커미션,좋은 변태가 될 가능성은 보여줬다 하지만.. 아쉽다
커미션,eey
커미션,보면서 결말이 총체적 난국일 건 예상을 했지만 이 정도 일줄은… 주제는 나름 괜찮았다.
커미션,맨드로바
커미션,메시지는 있으나 너무 옅어진 영화.
커미션,구씨
커미션,소재보다 대담하지 못 했던 암흑의 세계
나인 퍼즐,브래드앤
나인 퍼즐,김다미는 원래 연기를 저렇게 함…?
나인 퍼즐,100000
나인 퍼즐,"여전히 발전없는 김다미 연기,미스테리한 연출과 범인,9회 마무리안되는 허술한 시니리오."
나인 퍼즐,royalgi
나인 퍼즐,"윤종빈스럽지않은 기시감 가득한 2010년식 지상파드라마스탈+ 무딘감정선에 전혀 팽팽하지않은 노긴장감의 추리물+여주의 오그라드는 부자연스런
연기까지 한몫더하는 시간역주행."
나인 퍼즐,천아손
나인 퍼즐,스포를 못하기때문에 할수 있는 말은 음악 미술 연출 연기 어느것하나 멋지지 않은것이 없다! 될수 있으면 큰화면으로 보세요! 글구 시작하면 멈출수 없으니 본인의 정신력테스트 가능!
나인 퍼즐,민짱
나인 퍼즐,"정교하게 시청자와의 밀당을 설계한 완성도 높은 추리수사물! 전체적인 스토리 전개를 기다리면서도, 또 한회차 한회차마다 완성된 스토리가 있어서, 고구마인가 싶을때 사이다를 주입해줌"
나인 퍼즐,자라
나인 퍼즐,막회가 진짜 아쉬운데..... 그래도 9회까진 흥미진진함
나인 퍼즐,선우
나인 퍼즐,추리물에 범인과 피해자만 있고 과정을 전혀 설명하지 않을 때 드는 당혹감.
나인 퍼즐,ONENONLY51
나인 퍼즐,김다미 연기 진짜 어떻게 좀 안 되나 작품을 망치는 수준인데
나인 퍼즐,이병헌
나인 퍼즐,너무 재밌는데 김다미 캐릭터가 킹받아요
나인 퍼즐,토마스위버
나인 퍼즐,김다미의 오차원인듯한 연기의 톤과 눈만 동그랗게 뜨는 표정이 어색하다.
나 혼자만 레벨업,쿠곰라이츠
나 혼자만 레벨업,한국 웹툰으로 가장 성공적인 애니메이션
나 혼자만 레벨업,귀여운_침착맨_569931
나 혼자만 레벨업,성진우!! 진격의 거인이후로 잘 챙겨 보는 애니!!!!!
나 혼자만 레벨업,L͜͡o͜F͜i
나 혼자만 레벨업,"원작에 충실하고 작화를 갈아넣은 액션씬이 돋보인다. 한국작품 애니화될때 저퀄인 경우가 대부분이었는데 힘 많이 줬다. 캐릭터 한국어이름, 일어이름 이중녹음하는 성의도 보였다"
나 혼자만 레벨업,메키케키
나 혼자만 레벨업,이 정도면 웹툰을 애니로 적당히 잘 바꾼 듯
나 혼자만 레벨업,dotlgn_anime
나 혼자만 레벨업,아직 방영중이지만 전개를 너무 질질 끈다...
나 혼자만 레벨업,프리렌
나 혼자만 레벨업,"소설 웹툰 다 안봤는데
이거 보고 왜 안봤었을까 후회중
너무 재밌음"
나 혼자만 레벨업,아휴참
나 혼자만 레벨업,한국어 더빙 원해요??
나 혼자만 레벨업,네오바나나
나 혼자만 레벨업,"에반게리온과 고질라, MMOGPG의 소재와 장점을 잘 접목해서 마치 게임을 하듯이 스토리에 녹여낸 신박함에 빠져드게 만드네요.
아주 나약한 주인공이 점차 성장하는데 기대와 궁금!"
나 혼자만 레벨업,딤
나 혼자만 레벨업,친구 추천으로 봣는데 짱 재밋습니다…. 취저..💓
나 혼자만 레벨업,마요케찹
나 혼자만 레벨업,"일본판 이름으로 창씨개명 안당하고 기무상, 바꾸상 이러는 거 보기 좋음. 대신 좀 질질 끌어서 노잼"
남주의 첫날밤을 가져버렸다,RUBY
남주의 첫날밤을 가져버렸다,이런식으로 웹툰 각색할거면 그냥 하지를 않았으면.
남주의 첫날밤을 가져버렸다,새침한_다람쥐_984391
남주의 첫날밤을 가져버렸다,그냥 편하게 보는 병맛 로맨스 ㅋㅋ
남주의 첫날밤을 가져버렸다,언제나
남주의 첫날밤을 가져버렸다,말도안되지만  웬지 이런b 급에 끌리는건먼지  ㅋㅋㅋ  재미짐
남주의 첫날밤을 가져버렸다,하다니
남주의 첫날밤을 가져버렸다,"노 브레이크 경로이탈 로맨스 판타지라는 설명이 너무 오글거려서 별 한개로 시작
1편 보고 다시 평가할게요"
남주의 첫날밤을 가져버렸다,니가그렇지모
남주의 첫날밤을 가져버렸다,여주연기ㅋㅋㅋ완전 코미디ㅋㅋㅋ 반면 남주연기 너무 진지해서 웃기네
모범택시,우울한 송강호_42958
모범택시,제발 넷플이랑계약해쥬시오
모범택시,가보자고
모범택시,이렇게 통쾌한 사적복수를 아직도 많은 사람들이 좋아하는 이유가 씁쓸하다
모범택시,딩푸
모범택시,이런 내용의 드라마가 공감을 얻지 못 해야 하는데 공감이 간다는데에서 오는 씁쓸함이 있다.
모범택시,멍멍쿠잉
모범택시,요상하게 뒷부분에 가면 갈수록 내 집중력이 흐트러져서 보다 끄고 보다 끄고 하다가 겨우 끝까지 달리고 나서 알았다.
모범택시,꼬마
모범택시,웨이브에서 볼수 있어요
모범택시,캐즈
모범택시,옴니버스 형식의 사이다 100% 복수극
모범택시,귀여운_도라에몽
모범택시,법이 못 해주는 걸 해줘버리는 능력자들
모범택시,쿵푸팬더~.*
모범택시,범죄자에게 너무나 관대한 이 나라의 사법 체계 안에서 펼쳐진 실제 사건을 바탕으로 한 이야기의 흥미로운 전개가 공감되고 통쾌하면서도 씁쓸한 느낌이 한가득이다. (1~16화)
모범택시,요이쿵
모범택시,"시즌3가 나온다는 걸보고 다시 정주행중입니다 
다시봐도 👍"
모범택시,밀크티
모범택시,대리만족. 충분히. 되는  속션한 드라마!!!
청담국제고등학교,친절한_신동엽_374941
청담국제고등학교,도파민이 팡팡터지고 스릴있다
청담국제고등학교,BIGMAC_bro
청담국제고등학교,어설픈 연기자들의 연기. 비는 미술. 웹 드라마보다도 떨어지는 완성도…
청담국제고등학교,고고한_한효주_101651
청담국제고등학교,짱
청담국제고등학교,송송이
청담국제고등학교,코난 소재를 학원물로 둔갑시켰음.
청담국제고등학교,녜원
청담국제고등학교,이은샘님의 연기가 참.. 한결 같다
청담국제고등학교,태태태블
청담국제고등학교,"출연진 연기도
내용도
고증도
심지어 엔딩곡 마저도

전부 최악이었다

2020년대에 만들어졌다는게 믿기지 않는 드라마

24.2.21"
청담국제고등학교,리미터
청담국제고등학교,주인공 나락 보내는 드라마 맞죠?
청담국제고등학교,김치
청담국제고등학교,10살만 어렸으면 재밌게 봤을 듯
청담국제고등학교,HARU
청담국제고등학교,"예리연기가 살짝 오그라들기도 함
상속자들과 같은 느낌으로 
그 보다는 시대가 발전함에 따라 살짝 업그레이드 된 느낌"
청담국제고등학교,화가난_강동원_906849
청담국제고등학교,민폐덩어리 주인공
이혼숙려캠프,프리즈미
이혼숙려캠프,"비혼:결혼은미친짓이야.

미혼:이게결혼이라고? 

기혼:우리는괜찮을지도?"
이혼숙려캠프,독사과를든마녀
이혼숙려캠프,보면 화병날꺼 같은데 또 보게 되는 ...
이혼숙려캠프,KillerWhale
이혼숙려캠프,투견부부 레전드→걱정부부가 레전드 갱신→절약부부가 레전드 갱신. 앞으로 또 얼마나 막장부부가 나올지...
이혼숙려캠프,YOHAN
이혼숙려캠프,볼때마다 혈압올라 으
이혼숙려캠프,고앵씨
이혼숙려캠프,짤과 숏츠만봐도 환장하겠는데 본편찾아보면 더 환장함
이혼숙려캠프,이밍둥망둥
이혼숙려캠프,"ㄱㅐ열받는 가족 나오면 다음 주 기다리기 너무 힘들다..
이혼하세요.. 제발요.. 제가 부탁할게요.."
이혼숙려캠프,moooovie
이혼숙려캠프,보면 진짜 짜증만 나는 프로그램
이혼숙려캠프,폭룡적_레오_537290
이혼숙려캠프,9기까진 잼있었으나 보다보니 오바하고 대본있는 것들이 보이는 듯
범죄도시4,우아한
범죄도시4,범죄도시4
범죄도시4,무비JWm
범죄도시4,"No Funny
No Develop
No Action
“카레에서 짜장으로 바뀌면 뭐하나 이미 아는 맛인데.”"
범죄도시4,색시주뇨비
범죄도시4,차라리 김무열 단독 빌런을 하지 그랬어
범죄도시4,당첨플리즈
범죄도시4,신기하게 같은 느낌인데 새롭다 다만 너무 초심만 지키는 느낌 슬슬 흥미를 잃을지도……….
범죄도시4,션스
범죄도시4,이제는 맛없는 아는 맛
범죄도시4,귀여운_침착맨_569931
범죄도시4,코믹은 있는뎅 뭔지 소재 갈고도가 심한느낌
범죄도시4,아임열
범죄도시4,블라인드 시사회로 봤어요. 4편도 기대하셔도 됩니다~! (아직 출시까지 일년정도 남아서 스포는 못해드려요)
범죄도시4,톰홀랜드
범죄도시4,1.2가 그립다 더는 볼 수 없는 걸까?
범죄도시4,yemovie
범죄도시4,"우리의 FDA! 장이수가 다 했다.
개인적으로 2,3편의 빌런보다 훨 인상적이었던 4편의 빌런."
범죄도시4,블루토토
범죄도시4,"액션에 더 신경을 쓴 부분이 만족스러웠음
악을 응징하는데서 오는 카타르시스란..
다 아는 맛이지만 여전히 맛있음"
스트리밍,귀여운_침착맨_569931
스트리밍,베우가 아깝다 소재가 아깝다 서치처럼 제대로 살릴 수 있었는데 ㄷㄷ
스트리밍,snowflaker
스트리밍,"좋댓구를 향한 지랄발광. 그리고… 아무래도, 영화흥행은 완전 좆됐구."
스트리밍,yemovie
스트리밍,이거 재밌다는 사람들이 ㄹㅇ '주작'하는거임.. 마치 유튜브를 시청하는 듯한 연출은 흥미롭지만 너무 정신없고 전반적으로 의문점 투성이임.. 왜 창고 영화였는지 너무나도 잘 알겠고연
스트리밍,타바타
스트리밍,요즘 영화관에 사람들이 없는 이유를 절실히 보여준다.
스트리밍,9rownd
스트리밍,재밌는데. 롱테이크 연기도 거침없고.
스트리밍,박스타
스트리밍,뭐 마틸다 찾고 그런건 좋았는데 살인마랑 만나고부터 영화가 끝날때까지 좀 그랬음
스트리밍,쾌속열차신난다
스트리밍,경찰은 노냐
스트리밍,무하마드찰리
스트리밍,"강하늘은 베이스가 악한 캐릭터를 연기할 때
뭔가 늘 겉돌고 쪼가 느껴진다"
스트리밍,규민
스트리밍,다른 건 제쳐두고 정말 강하늘 연기는 나랑 안맞네. (+ 6억 5천을 벌기 위해 쌩쇼를 하던 <드라이브> 보다도 별로… 진짜 할말이 없네… ㅎㅎ)
스트리밍,도도한_567681
스트리밍,강하늘의 연기가 좋았다
약한영웅 Class 1,두둥탁
약한영웅 Class 1,"빠른 템포와 전개, 시원시원한 액션, 훌륭한 연기. 웨이브서 졸잼 작품 물어보면 무조건 이거 말할듯"
약한영웅 Class 1,딩가딩가
약한영웅 Class 1,아직 안본 사람들 어서 보시오.
약한영웅 Class 1,BIGMAC_bro
약한영웅 Class 1,"웹툰이랑 드라마를 잘 안봐서 정말 정보 1도 없이, 기대 1도 없이 봤다가 매우 재미있게 몰입해서 본 작품. 배우들도 전부 처음보았는데.. 입덕해버림."
약한영웅 Class 1,색시주뇨비
약한영웅 Class 1,"힘은 과시가 아니라, 지키기 위한것이라는 이야기"
약한영웅 Class 1,피자김치찌개
약한영웅 Class 1,액션도 좋고 좀 막장스럽지만 뒷이야기를 궁금하게 만드는 매력이 있음. 현대판 말죽거리 잔혹사를 보는 듯하다. 클래스1 이라는 건 2나 3도 있다는 거겠지? 기대된다.
약한영웅 Class 1,뚜블리
약한영웅 Class 1,몇회차씩 다시 정주행해도 좋은 작품
약한영웅 Class 1,연시은짝꿍
약한영웅 Class 1,8화가 시즌2를 간절히 바라게 만들고! 캐릭터들의 감정변화들을 보는게 마음 아프기도 했고 그 상황들이 하나같이 모두 이해가 되서 눈물 한바가지 흘리게 만들어요..
약한영웅 Class 1,타누키
약한영웅 Class 1,매운맛 학원물
약한영웅 Class 1,oe9
약한영웅 Class 1,약한영웅 Class 1 스페셜 시사회 후기
약한영웅 Class 1,물들래
약한영웅 Class 1,WAVE 가입해서 시청 필수
더 글로리 파트 2,선우
더 글로리 파트 2,"다분히 연극적이지만, 끝까지 직선으로 내쳐 달리는 전개가 참 시원했다."
더 글로리 파트 2,그림소리
더 글로리 파트 2,아직까지 이 세상에 권선징악이 필요한 이유.
더 글로리 파트 2,주이지
더 글로리 파트 2,걍 복수가 속션해서 좋았다. 결말 해피엔딩 해주는 은숙작가님 샤릉합니다.
더 글로리 파트 2,장혜령
더 글로리 파트 2,앓던 이가 쑤욱- 아..시원해. 그리고 감사해. 내일을 응원해!
더 글로리 파트 2,귀여운_침착맨_569931
더 글로리 파트 2,연진아 고마워 그렇게 계속 있어서 ㅎㅎㅎ
더 글로리 파트 2,벌크업흰둥이
더 글로리 파트 2,"복수는 통쾌했지만, 반성하는 사람은 아무도 없었다."
더 글로리 파트 2,찡낑찡낑
더 글로리 파트 2,"주여정이란 존재 자체가
그리고 극적인 장면 하나하나가
이 드라마가 판타지라는 걸 상기시켜서 오히려 아팠다."
더 글로리 파트 2,보고싶당웅재
더 글로리 파트 2,"학폭과 왕따도 문제지만 그걸 대처하는 우리의
방법에도 문제가 있다는 걸 생각하게 됐어요."
더 글로리 파트 2,하외욤
더 글로리 파트 2,인간이 인간 같지 않은 것들에게 지배당하는 이유는 그것들은 부끄러움이 없기 때문이다.
더 글로리 파트 2,로니
더 글로리 파트 2,저들을 아프게 한 것들은 부디 이보다도 더한 지옥에서 버둥대며 더욱 고통스러워하기를.
소주전쟁,귀여운_침착맨_569931
소주전쟁,블인때 봤을 때 부터 그냥저냥 했습니다
소주전쟁,색시주뇨비
소주전쟁,확실히 제목을 잘못 지은것 같아요
소주전쟁,폭룡적_엠마스톤_284650
소주전쟁,열받네? 근데 현실이지...  아 근데 재밌네!
소주전쟁,도도한_567681
소주전쟁,그저 그래요
소주전쟁,호날두
소주전쟁,진짜 이렇게까지 밖에 못만드냐 소재는 좋은데 하
소주전쟁,어바웃타임
소주전쟁,물 탄 소주 마냥 밍숭맹숭
소주전쟁,작두
소주전쟁,"0.5차원적인 대사들을 해석하면서 나온 피곤함, 엉성한 편집과 연출, 그리고 이 영화의 최악인 각본의 콤비로 인한 피곤함"
소주전쟁,사랑이
소주전쟁,완벽하다 이제훈잘생김 너무 현실적이고 아픈 역사
소주전쟁,깜찍한별이
소주전쟁,🎬 『소주전쟁』 시사회 리뷰
소주전쟁,작은제비
소주전쟁,영화내내 드라마적인 장면만 나온는데도 지루하지 않았고 사건보다는 인물이 매력적이다.
셔터 아일랜드,선우
셔터 아일랜드,결말을 모르고 있을 때와 알고 있을 때의 매력 포인트가 공존하는 영화다. 따라서 두 번 볼 것을 추천해 드린다. 분명 첫 관람 당시 열심히 추리하느라 놓쳤던 영화의 디테일한 복선과...
셔터 아일랜드,귀여운_침착맨_569931
셔터 아일랜드,"두번 세번 그 이상 보게 됨 , 뭐가 진실이지 나는 내가 맞는 것인가"
셔터 아일랜드,보문동꿀주먹
셔터 아일랜드,두 번 보면 더 재미있는 영화의 교과서 격.
셔터 아일랜드,영알못
셔터 아일랜드,꼬리에 꼬리를 물다 몸통 전체를 삼켜버렸다.
셔터 아일랜드,수원
셔터 아일랜드,영화 자체가 촘촘하게 짜여진 듯한 느낌을 받았다
셔터 아일랜드,일산영화광
셔터 아일랜드,"진실과 마주해 고통스럽게 살것인가, 환상 속에서 편안하게 살 것인가"
셔터 아일랜드,라파엘
셔터 아일랜드,현실과 환상이 교차하는 미로 속에서 마틴 스코세이지 감독이 정밀한 심리 스릴러의 정점을 새겼다.
셔터 아일랜드,낙관주의민
셔터 아일랜드,대사 중에 뭐가 어떻게 돌아가는 건지 묻더라. 내가 느낀  그대로. 즉 경험하지 못한 이해는 너무 얄팍해서 어렵다.그래도 영화는 좀 더 겸손했음 좋았을텐데.
셔터 아일랜드,eey
셔터 아일랜드,셔터 아일랜드
셔터 아일랜드,똑똑한_이정재
셔터 아일랜드,맨 끝까지 쫀쫀하다! 마틴 스콜세지와 디카프리오의 만남은 언제나 기대 이상의 만족을 준다. 2010. 3.5
모범택시 2,구름계단
모범택시 2,현실에서 생기지 않겠지만 그래도 통쾌하긴 해요
모범택시 2,주이지
모범택시 2,1편의 신선함에 비해 좀 떨어진 느낌은있지만 반전과 통쾌함은 여전
모범택시 2,todaywriter__
모범택시 2,"개인적으로 시즌1에 비해서 만족스럽지 않았음
숨겨진 빌런이 너무 일찍 나왔다는 생각이 듬
메인 빌런 역시 지나치게 억지 아냐? 라고 생각할 지경"
모범택시 2,톰홀랜드
모범택시 2,무난하게 잘빠짐
모범택시 2,멍멍이
모범택시 2,여전히 사이다긴 하나 시즌1에 비해 부족한 점이 많이 보인다
모범택시 2,귀여운_도라에몽
모범택시 2,정의롭고 건전하게 돌아온 모범택시
모범택시 2,요이쿵
모범택시 2,"시즌제에서 신선함을 바라면 안된다도 생각한다 
시즌1이 너무 좋았고 2도 재밌게봤고 3도 기존 인물들이 계속 된다고 해서 기대중입니다"
모범택시 2,샤베트
모범택시 2,1에 있던 현실에서 일어날법한 일들을 참교육해주던 드라마는 어디가고 그냥 흥행할만한 요소만 짜집기 해놨네 ㅋㅋ 이제와서 미화를 왜해
모범택시 2,토끼완이
모범택시 2,어렵고 힘든 요즘 누군가의 도움으로 어렵고힘든일 해결하기가 쉽지않은세상인대 드라마로통해 정의로운세상 따뜻한손길에 희망이 보이는 세상을 밝게 비추는 온정이 느껴지는 드라마~
모범택시 2,hye2
모범택시 2,이제훈의 부캐대잔치
타코피의 원죄,PHY
타코피의 원죄,나오면 안되는 애니가 나와버렸다...
타코피의 원죄,sebastian
타코피의 원죄,"7월 18일 부터 공개 될 거라는데,
도대체 얼마나 암울한 이야기일까..
라프텔 구독 해야겠다!"
모범택시 3,한드덕
모범택시 3,시즌3는 얼마나 재밌을까요
모범택시 3,깜찍한_팀버튼_216393
모범택시 3,드라마 모범택시시즌3
모범택시 3,싹싹한_마동석_487408
모범택시 3,모범택시3 너무너무너무 기대중!!!! 무지개운수들 케미 빨리 보고싶당!!!
히든 페이스,장혜령
히든 페이스,각자의 욕망의 발견된 그곳. 서로 행복하면 된거야. 원작 보더 더 나아간 반전에서..'헉'. 한국 상업영화에서 보기 드문 서사.
히든 페이스,미생
히든 페이스,몰입도최고
히든 페이스,샤일록
히든 페이스,자극이라는 벽 속에 갇혀버린 주제의식
히든 페이스,바이올렛순임
히든 페이스,긴장감 빠진 스릴러잖아! 이게 뭔 영화야? 보고 싶지도 않은 정사씬이 너무 길어!
히든 페이스,아카소에이지
히든 페이스,박지현과 조여정의 선후배없는 연기배틀 (송승헌은 늘 그렇듯 아쉬워)
히든 페이스,화가난_에스파_616681
히든 페이스,동성애 영화네요!~~~~
히든 페이스,재밌는_티모시_855643
히든 페이스,두 여배우 연기 외에는  별로.    웬 731부대 설명까지. 비쥬얼도 인간중독만  못  함.
히든 페이스,나이트시네마
히든 페이스,"어색한 초반
흥미진진한 중반
어이없는 후반"
히든 페이스,고고한_짱구_930829
히든 페이스,"어저께 시사회에서 봤습니다. 넷플에서 원작도 봤는데 원작보다 구성이 매끄럽고, 각색이 잘 된 느낌이었습니다.
수위는 높지만 예쁘게 보여져서 괜찮았습니다. 마지막 의외의 결말!"
히든 페이스,movielover
히든 페이스,의외로 몰입도 높은 에로틱 스릴러. 박지현의 강렬한 연기
브릭,닉네임
브릭,방탈출 게임이 더 재밌을 듯. 말은 너무 많고 보여줕 건 너무 없고.
브릭,낯선사람
브릭,혼자 살 수 없는 세상. 마음의 문을 닫고 벽을 세운 채 자기만의 생각에 빠져사는 것이 얼마나 무서운지 보여주고 그것을 깨고 나가야 희망이 있다는 것을 알려준다.
브릭,sebastian
브릭,어처구니 없는
브릭,신이난_코난_717446
브릭,원하는 만큼 흥미롭지 읺았다.
브릭,DAY6TONES
브릭,소재는 좋았다. 소재만 좋았다.
브릭,쫀이꺼
브릭,"흥미로운 주제 허나 아쉬운 스토리 라인.

조금 더 벽에 대한 엄청난 비밀이 있었길 바랬다."
브릭,Jins
브릭,"보는 내내 다양한 추리를 했는데, 결론에 살짝 맥 빠짐- 실제 벽 외 각각 인물마다의 벽이 나오는데 설득력이 약해서 공감이 잘 안됨- 매력적인 서사의 주인공의 부재!"
브릭,가영가
브릭,벽돌들이 생각마저 가두는 정석
브릭,아낙네수나문
브릭,"이 영화를 왜 만들었을까.....하는 의문이 드는 영화. 쏘우, 큐브처럼 밑도 끝도 없이 1편을 던져 놓고 후속편에서 풀기 위한 전개. 과연 2편이 나올 수 있을까?"
브릭,션스
브릭,소원한 커플을 위한 화해의 방 탈출!
쥬라기 공원,귀여운_침착맨_569931
쥬라기 공원,공룡 레전드의 시작!! 진짜 재미있게 봤어요 ㅎㅎㅎㅎ
쥬라기 공원,박성현
쥬라기 공원,25년이 지나서야 조금 어색한 티가 나기 시작하는 CG와 나 죠스 감독인거 잊어버렸냐?라고 어필하는 스필버그의 호러 연출이 만난 영화. 장면장면의 서스펜스가 탁월하지만 그랜트 박사...
쥬라기 공원,톰홀랜드
쥬라기 공원,어릴때보고 극장에서 본것도아닌데 몰입감장난아님 심장개쫄림
쥬라기 공원,양기자(YCU)
쥬라기 공원,"""아이맥스로 다시 보며 '쥬라기 공원'의 '티렉스' 표효를 듣는 감동!"" 2013년에 느꼈는데 다시 느껴보고 싶다."
쥬라기 공원,영알못
쥬라기 공원,"1990년대 블록버스터, 특수효과, 상상력의 상징."
쥬라기 공원,어바웃타임
쥬라기 공원,공룡 영화의 대표작!
쥬라기 공원,박스타
쥬라기 공원,"이번에 개봉한 쥬라기 월드: 리버스를 보기 전에 오랜만에 다시 봤다.
30년이 넘은 영화지만, 4K로 리마스터링돼서 그런지 크게 어색하지 않았다."
쥬라기 공원,리뷰_한_줄
쥬라기 공원,"심장이 뛰고 가슴이 웅장해지는 이런건 아니지만, 나름 흥미진진한 요소들이 있는 테마파크같은 영화."
쥬라기 공원,영화조아
쥬라기 공원,"대단한 연출력, 심장 쫄리게 만드는 서스팬스, 가슴 벅차오르는 OST, 경이로운 CG 모든것이 완벽한 블록버스터"
쥬라기 공원,타는태양
쥬라기 공원,"허술한 설정과 인위적인 연출이 곳곳에 산재해 있기는 하지만, 내가 세상에 존재하지도 않았던 1993년에 이 영화를 봤다면 충격 그 자체였을 것 같다."
발레리나,Dawn.PARRK
발레리나,존윅인데 말해뭐해
발레리나,자두투
발레리나,숨쉴틈 없는 긴장과 액션의 연속
발레리나,cygong
발레리나,볼만함~!
발레리나,깜찍한_마동석_234823
발레리나,4.5
로비,귀여운_침착맨_569931
로비,장난합니까
로비,민짱
로비,"그린 잔디 위에서 별쳐지는 골프공과 혓바닥의 액션 대활극!
골프라운딩 한두번 가본 관객이라면 공감할 포인트가 넘쳐난다."
로비,도도한 스필버그_54099
로비,"초반에 감독 하정우에 실망했는데, 후반에 웃기다."
로비,힙합팬
로비,하정우식 유머로 점철된 2시간 블랙 스케치 코미디.
로비,달리는펭귄
로비,코미디 물이라기에는 웃기지 않고 드라마라기에는 내용이 비었다
로비,연분홍빛춤출무렵
로비,그냥 볼만은 한데 보고 나니 아무것도 남는게 없다. 코미디인데 딱히 웃기지도 않고 스토리도 재미있지 않고. 뭘본건지 기억이 없다.
로비,라파엘
로비,섬세한 말투로 웃기고 씁쓸한 현실로 찌르는 느슨하지만 날카로운 블랙코미디
로비,BIGMAC_bro
로비,불공정한 세상에서 외치는 눈치코치 나이스 온~ / 하정우 감독의 유머를 좋아한다면 볼만함. 아쉽게 킥은 없음
